src_ip,dst_ip,src_port,dst_port,proto,ip_version,service,duration,total_packets,total_bytes,a_to_b_packets,b_to_a_packets,a_to_b_bytes,b_to_a_bytes,a_to_b_packet_ratio,b_to_a_packet_ratio,packets_per_second,bytes_per_second,min_pkt_size,max_pkt_size,mean_pkt_size,std_pkt_size,tcp_syn_count,tcp_ack_count,tcp_fin_count,tcp_rst_count,tcp_psh_count,src_is_private,dst_is_private,both_private
192.168.1.173,223.252.215.4,56302,443,tcp,ipv4,https,4.194395065307617,23,10865,11,12,4315,6550,0.4782608695652174,0.5217391304347826,5.4835082632620775,2590.361620884455,66,1506,472.39130434782606,574.3863068437504,2,22,2,0,8,1,0,0
2407:ae80:200:1010:223:252:215:4,240e:393:3219:9550:709f:cf42:167a:72bc,443,56324,tcp,ipv6,https,4.1928040981292725,24,11475,12,12,6838,4637,0.5,0.5,5.724092859646893,2736.8318985186706,86,1506,478.125,567.9108874125118,2,23,2,0,8,0,0,0
2400:3200::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56583,tcp,ipv6,tcp_other,3.164367914199829,7,602,3,4,282,320,0.42857142857142855,0.5714285714285714,2.2121321508122054,190.24336496984967,74,98,86.0,10.474458731327616,4,3,0,3,0,0,0,0
2400:3200::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56896,tcp,ipv6,tcp_other,3.130311965942383,7,602,3,4,282,320,0.42857142857142855,0.5714285714285714,2.236198844127871,192.3131005949969,74,98,86.0,10.474458731327616,4,3,0,3,0,0,0,0
192.168.1.173,209.9.200.159,53448,6001,tcp,ipv4,custom_tcp_6001,2.222641944885254,9,600,5,4,342,258,0.5555555555555556,0.4444444444444444,4.049235199898396,269.94901332655974,54,90,66.66666666666667,9.140872800534682,0,8,2,1,1,1,0,0
115.238.230.14,192.168.1.173,443,56870,tcp,ipv4,https,2.216776132583618,528,558468,387,141,545213,13255,0.7329545454545454,0.26704545454545453,238.18372646615614,251928.01013655547,54,1506,1057.7045454545455,654.1550846915612,2,527,0,0,62,0,1,0
192.168.1.173,59.111.160.204,56701,443,tcp,ipv4,https,1.9651379585266113,23,11204,13,10,4520,6684,0.5652173913043478,0.43478260869565216,11.704012891412754,5701.380888495151,66,1506,487.1304347826087,569.4885809709732,2,22,2,0,9,1,0,0
115.238.230.12,192.168.1.173,443,56854,tcp,ipv4,https,1.8345909118652344,41,17344,21,20,11774,5570,0.5121951219512195,0.4878048780487805,22.348306499739046,9453.87873003595,54,1506,423.0243902439024,540.2214761628373,2,40,0,0,17,0,1,0
2406:da14:1cb0:deb9:1592:7d40:41d9:5445,240e:393:3219:9550:709f:cf42:167a:72bc,7001,56279,tcp,ipv6,tcp_other,1.7921888828277588,36,14658,17,19,7508,7150,0.4722222222222222,0.5277777777777778,20.087168459162815,8178.825424289126,86,1506,407.1666666666667,517.8316704189585,2,35,2,0,11,0,0,0
103.129.252.87,192.168.1.173,443,56221,tcp,ipv4,https,1.558363914489746,7,444,2,5,126,318,0.2857142857142857,0.7142857142857143,4.491890459547765,284.91419486274395,54,78,63.42857142857143,10.069148678117754,3,5,2,0,0,0,1,0
122.228.6.140,192.168.1.173,443,56728,tcp,ipv4,https,1.4300649166107178,16,4758,7,9,676,4082,0.4375,0.5625,11.188303282007867,3327.1216884870896,54,1506,297.375,480.78514887109395,2,15,2,0,3,0,1,0
192.168.1.173,223.252.215.2,56741,443,tcp,ipv4,https,1.3433058261871338,46,23241,23,23,12197,11044,0.5,0.5,34.24387738313272,17301.346831769293,66,1506,505.2391304347826,569.6472663271777,2,45,2,0,18,1,0,0
192.168.1.173,209.9.200.159,53463,6001,tcp,ipv4,custom_tcp_6001,1.0889649391174316,9,600,5,4,342,258,0.5555555555555556,0.4444444444444444,8.264728896868055,550.9819264578704,54,90,66.66666666666667,9.140872800534682,0,8,2,1,1,1,0,0
2400:3200::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56809,tcp,ipv6,tcp_other,1.0401489734649658,5,434,2,3,188,246,0.4,0.6,4.80700373461303,417.247924164411,74,98,86.8,10.552724766618363,3,2,0,2,0,0,0,0
192.168.1.173,223.6.6.6,55813,443,tcp,ipv4,https,1.030663013458252,15,1137,7,8,525,612,0.4666666666666667,0.5333333333333333,14.553738519896532,1103.1733798081573,60,105,75.8,17.09268849537722,0,12,2,3,5,1,0,0
192.168.1.173,223.5.5.5,55800,443,tcp,ipv4,https,1.0156328678131104,10,747,5,5,366,381,0.5,0.5,9.84607757085716,735.5019945430298,60,105,74.7,14.60171222836555,0,8,2,2,3,1,0,0
192.168.1.173,209.9.200.159,53449,6001,tcp,ipv4,custom_tcp_6001,1.012341022491455,12,816,6,6,408,408,0.5,0.5,11.853713060512955,806.0524881148809,54,90,68.0,10.488088481701515,0,10,2,2,2,1,0,0
111.124.197.18,192.168.1.173,443,56332,tcp,ipv4,https,0.7709450721740723,16,4744,7,9,634,4110,0.4375,0.5625,20.753748324611312,6153.486378247254,66,1506,296.5,477.7225920971291,2,15,2,0,4,0,1,0
17.57.145.151,192.168.1.173,5223,59359,tcp,ipv4,tcp_other,0.7002079486846924,47,39306,27,20,18012,21294,0.574468085106383,0.425531914893617,67.12291696814823,56134.75264574541,66,1506,836.2978723404256,688.6976891327208,0,47,0,0,11,0,1,0
240e:393:3219:9550:709f:cf42:167a:72bc,240e:938:a07:6:0:14:203:52,56321,443,tcp,ipv6,https,0.6999859809875488,25,11024,13,12,4316,6708,0.52,0.48,35.715000984347846,15748.886834058027,74,1506,440.96,558.9549878120778,2,24,2,0,8,0,0,0
111.124.203.50,192.168.1.173,443,56316,tcp,ipv4,https,0.6650700569152832,23,10744,12,11,6501,4243,0.5217391304347826,0.4782608695652174,34.582822908428945,16154.689101224374,54,1506,467.1304347826087,577.8366930684938,2,22,2,0,8,0,1,0
192.168.1.173,209.9.200.159,54730,6001,tcp,ipv4,custom_tcp_6001,0.6521759033203125,11,780,5,6,378,402,0.45454545454545453,0.5454545454545454,16.86661519384198,1195.9963501087948,60,90,70.9090909090909,10.799449021758189,0,8,3,3,2,1,0,0
192.168.1.173,223.252.215.2,56696,443,tcp,ipv4,https,0.6215789318084717,38,18737,20,18,10406,8331,0.5263157894736842,0.47368421052631576,61.13463319845759,30144.200585249997,66,1506,493.07894736842104,569.4295567347224,2,37,2,0,16,1,0,0
111.124.203.8,192.168.1.173,443,56778,tcp,ipv4,https,0.47587108612060547,22,10938,11,11,7564,3374,0.5,0.5,46.231008022253086,22985.21662488201,66,1506,497.1818181818182,592.8789264998404,2,21,2,0,5,0,1,0
111.124.203.34,192.168.1.173,443,56298,tcp,ipv4,https,0.4739229679107666,23,10830,12,11,6533,4297,0.5217391304347826,0.4782608695652174,48.53109377963423,22851.815027540815,54,1506,470.8695652173913,578.575259419943,2,22,2,0,8,0,1,0
192.168.1.173,223.252.215.2,56304,443,tcp,ipv4,https,0.4521298408508301,18,5346,10,8,4251,1095,0.5555555555555556,0.4444444444444444,39.81157263614168,11824.03707293408,66,1506,297.0,455.0081806346392,2,17,2,0,5,1,0,0
1.12.12.21,192.168.1.173,853,56577,tcp,ipv4,tcp_other,0.4195270538330078,22,7558,11,11,3846,3712,0.5,0.5,52.440003091569565,18015.524698458306,54,1506,343.54545454545456,546.8277713963034,2,17,3,4,4,0,1,0
120.53.53.53,192.168.1.173,853,56375,tcp,ipv4,tcp_other,0.4102349281311035,27,7909,13,14,3999,3910,0.48148148148148145,0.5185185185185185,65.81594629936362,19279.197010432104,54,1506,292.9259259259259,504.9256583289836,4,20,4,5,4,0,1,0
120.53.53.53,192.168.1.173,853,56445,tcp,ipv4,tcp_other,0.4030189514160156,27,7908,13,14,3998,3910,0.48148148148148145,0.5185185185185185,66.99436814356974,19621.906047383316,54,1506,292.8888888888889,504.92832885861196,4,20,4,5,4,0,1,0
120.53.53.53,192.168.1.173,853,56467,tcp,ipv4,tcp_other,0.40277886390686035,27,7907,13,14,3997,3910,0.48148148148148145,0.5185185185185185,67.03430199416708,19631.119476588116,54,1506,292.85185185185185,504.93107000810875,4,20,4,5,4,0,1,0
120.53.53.53,192.168.1.173,853,56449,tcp,ipv4,tcp_other,0.40128612518310547,27,7907,13,14,3997,3910,0.48148148148148145,0.5185185185185185,67.28366196982263,19704.145007236577,54,1506,292.85185185185185,504.93107000810875,4,20,4,5,4,0,1,0
192.168.1.173,223.5.5.5,56300,443,tcp,ipv4,https,0.399914026260376,27,8693,13,14,3975,4718,0.48148148148148145,0.5185185185185185,67.5145111875142,21737.17206492818,54,1506,321.962962962963,516.087810607737,2,23,3,3,7,1,0,0
2400:3200:baba::1,240e:393:3219:9550:709f:cf42:167a:72bc,443,56330,tcp,ipv6,https,0.39786291122436523,29,9437,15,14,5125,4312,0.5172413793103449,0.4827586206896552,72.8894279458136,23719.225224987684,74,1506,325.41379310344826,496.53846725598487,2,24,3,4,8,0,0,0
2400:3200::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56719,tcp,ipv6,tcp_other,0.39310503005981445,18,8123,9,9,5879,2244,0.5,0.5,45.789289435602335,20663.6887825221,74,1506,451.27777777777777,595.0092254705482,2,13,3,4,2,0,0,0
111.124.203.50,192.168.1.173,443,56312,tcp,ipv4,https,0.3775770664215088,10,600,5,5,306,294,0.5,0.5,26.484659396226366,1589.079563773582,54,78,60.0,7.099295739719546,2,8,2,1,0,0,1,0
192.168.1.173,223.5.5.5,56450,853,tcp,ipv4,tcp_other,0.3766288757324219,19,9300,10,9,3571,5729,0.5263157894736842,0.47368421052631576,50.447539273379185,24692.742907496126,54,1506,489.4736842105263,632.269626730896,2,15,2,3,3,1,0,0
120.53.53.53,192.168.1.173,853,56441,tcp,ipv4,tcp_other,0.37547993659973145,21,6102,11,10,3907,2195,0.5238095238095238,0.47619047619047616,55.92842107669361,16251.201209999257,54,1494,290.57142857142856,495.52046437280967,4,17,4,2,2,0,1,0
1.12.12.21,192.168.1.173,853,56480,tcp,ipv4,tcp_other,0.3733670711517334,16,5740,9,7,3767,1973,0.5625,0.4375,42.85327024326076,15373.610699769797,54,1494,358.75,550.2179681726143,2,13,2,2,2,0,1,0
2400:3200:baba::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56504,tcp,ipv6,tcp_other,0.3723759651184082,22,8614,11,11,4668,3946,0.5,0.5,59.080075141274044,23132.534875769757,74,1506,391.54545454545456,553.1013163207103,2,17,3,4,3,0,0,0
2400:3200:baba::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56455,tcp,ipv6,tcp_other,0.37209200859069824,22,8614,11,11,4668,3946,0.5,0.5,59.12516122914113,23150.18812853735,74,1506,391.54545454545456,553.1013163207103,2,17,3,4,3,0,0,0
192.168.1.173,223.5.5.5,56493,853,tcp,ipv4,tcp_other,0.37184691429138184,25,8355,13,12,3824,4531,0.52,0.48,67.23196842346209,22468.923847121034,54,1506,334.2,534.06089540426,4,19,4,4,3,1,0,0
2400:3200:baba::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56526,tcp,ipv6,tcp_other,0.37184691429138184,16,6593,9,7,4473,2120,0.5625,0.4375,43.02845979101574,17730.414712635426,74,1506,412.0625,562.3820397147744,2,13,2,2,2,0,0,0
192.168.1.173,223.6.6.6,56563,853,tcp,ipv4,tcp_other,0.3714580535888672,19,9338,9,10,2088,7250,0.47368421052631576,0.5263157894736842,51.149786137170025,25138.77383941546,54,1506,491.4736842105263,631.2353275769374,2,15,2,3,2,1,0,0
2400:3200:baba::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56503,tcp,ipv6,tcp_other,0.37137699127197266,17,6666,9,8,4472,2194,0.5294117647058824,0.47058823529411764,45.775587609169605,17949.415706042622,74,1506,392.11764705882354,551.3019757919526,2,13,2,3,2,0,0,0
192.168.1.173,223.6.6.6,56578,853,tcp,ipv4,tcp_other,0.3713071346282959,24,9688,12,12,2286,7402,0.5,0.5,64.63651721647003,26091.607449715066,54,1506,403.6666666666667,587.1639937492382,4,18,3,4,2,1,0,0
2400:3200:baba::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56519,tcp,ipv6,tcp_other,0.37090301513671875,22,8613,11,11,4667,3946,0.5,0.5,59.31469710994549,23221.70391854366,74,1506,391.5,553.0575960471518,2,17,3,4,3,0,0,0
2400:3200:baba::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56357,tcp,ipv6,tcp_other,0.36980199813842773,15,6482,8,7,4362,2120,0.5333333333333333,0.4666666666666667,40.56224702816522,17528.29901577113,74,1506,432.1333333333333,575.1727701791484,2,12,2,2,2,0,0,0
111.124.203.52,192.168.1.173,443,56407,tcp,ipv4,https,0.36444687843322754,10,600,5,5,306,294,0.5,0.5,27.438841136437826,1646.3304681862696,54,78,60.0,7.099295739719546,2,8,2,1,0,0,1,0
192.168.1.173,223.5.5.5,56510,853,tcp,ipv4,tcp_other,0.3598148822784424,26,8434,13,13,3824,4610,0.5,0.5,72.25937914341165,23439.830911366687,54,1506,324.38461538461536,526.0414634815161,4,20,4,4,3,1,0,0
192.168.1.173,223.5.5.5,56524,853,tcp,ipv4,tcp_other,0.3595161437988281,20,6555,9,11,2101,4454,0.45,0.55,55.63032521619184,18232.839089606874,54,1506,327.75,523.6531175310618,4,16,3,2,3,1,0,0
192.168.1.173,223.5.5.5,56521,853,tcp,ipv4,tcp_other,0.35943102836608887,19,6476,9,10,2101,4375,0.47368421052631576,0.5263157894736842,52.86132387170553,18017.364915429738,54,1506,340.8421052631579,533.9799191136502,4,15,3,2,2,1,0,0
192.168.1.173,223.5.5.5,56305,853,tcp,ipv4,tcp_other,0.3574979305267334,19,9299,10,9,3571,5728,0.5263157894736842,0.47368421052631576,53.14716080175797,26011.339383976177,54,1506,489.42105263157896,632.2387387013559,2,15,2,3,3,1,0,0
192.168.1.173,223.5.5.5,56327,853,tcp,ipv4,tcp_other,0.35595083236694336,18,9233,10,8,3571,5662,0.5555555555555556,0.4444444444444444,50.56878187447001,25938.975724832315,54,1506,512.9444444444445,641.41964701765,2,14,2,3,3,1,0,0
192.168.1.173,223.5.5.5,56360,853,tcp,ipv4,tcp_other,0.35265016555786133,15,7595,8,7,2011,5584,0.5333333333333333,0.4666666666666667,42.53507148159516,21536.924526847684,54,1506,506.3333333333333,633.4520941283213,2,12,2,2,3,1,0,0
192.168.1.173,223.5.5.5,56362,853,tcp,ipv4,tcp_other,0.35178589820861816,15,7596,8,7,2011,5585,0.5333333333333333,0.4666666666666667,42.63957161553022,21592.679066104505,54,1506,506.4,633.4893632361425,2,12,2,2,2,1,0,0
192.168.1.173,223.6.6.6,56354,853,tcp,ipv4,tcp_other,0.3501431941986084,21,10887,11,10,3648,7239,0.5238095238095238,0.47619047619047616,59.97546246204737,31092.99332496713,54,1506,518.4285714285714,646.8570587245445,2,16,2,4,3,1,0,0
192.168.1.173,223.5.5.5,56374,853,tcp,ipv4,tcp_other,0.3498349189758301,15,7595,8,7,2011,5584,0.5333333333333333,0.4666666666666667,42.87736639873947,21710.239853228417,54,1506,506.3333333333333,633.4520941283213,2,12,2,2,2,1,0,0
120.53.53.53,192.168.1.173,853,56361,tcp,ipv4,tcp_other,0.34549999237060547,22,7322,10,12,3675,3647,0.45454545454545453,0.5454545454545454,63.67583353345313,21192.475142361083,54,1506,332.8181818181818,551.2887080917053,4,17,3,3,3,0,1,0
192.168.1.173,223.5.5.5,56446,853,tcp,ipv4,tcp_other,0.3441751003265381,18,9233,10,8,3571,5662,0.5555555555555556,0.4444444444444444,52.29896056664877,26826.461272881563,54,1506,512.9444444444445,641.41964701765,2,14,2,3,3,1,0,0
192.168.1.173,223.5.5.5,56308,853,tcp,ipv4,tcp_other,0.3437008857727051,21,8034,11,10,3680,4354,0.5238095238095238,0.47619047619047616,61.09963886996683,23374.976127681595,54,1506,382.57142857142856,570.0923543751545,2,15,3,5,3,1,0,0
192.168.1.173,223.5.5.5,56311,853,tcp,ipv4,tcp_other,0.34349799156188965,20,8029,10,10,3672,4357,0.5,0.5,58.22450346524517,23374.226916122672,54,1506,401.45,578.3073123348865,2,15,3,4,4,1,0,0
192.168.1.173,223.5.5.5,56461,853,tcp,ipv4,tcp_other,0.3431282043457031,19,9299,10,9,3571,5728,0.5263157894736842,0.47368421052631576,55.37288908159068,27100.657661563775,54,1506,489.42105263157896,632.2387387013559,2,15,2,3,3,1,0,0
192.168.1.173,223.5.5.5,56464,853,tcp,ipv4,tcp_other,0.34300684928894043,19,9325,10,9,3594,5731,0.5263157894736842,0.47368421052631576,55.39247988600622,27186.04604931621,54,1506,490.7894736842105,631.6235203569797,2,15,2,3,4,1,0,0
2400:3200:baba::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56320,tcp,ipv6,tcp_other,0.34294891357421875,18,8160,9,9,4460,3700,0.5,0.5,52.48595136926876,23793.631287401837,74,1506,453.3333333333333,593.8275095607403,2,14,2,3,3,0,0,0
192.168.1.173,223.5.5.5,56322,853,tcp,ipv4,tcp_other,0.342789888381958,18,7800,9,9,3517,4283,0.5,0.5,52.51030036202022,22754.46349020876,54,1506,433.3333333333333,600.9384327865876,2,14,2,3,4,1,0,0
192.168.1.173,223.5.5.5,56323,853,tcp,ipv4,tcp_other,0.3425722122192383,21,8057,10,11,3626,4431,0.47619047619047616,0.5238095238095238,61.300944008151156,23519.128851127327,54,1506,383.6666666666667,569.4164375613681,2,16,3,4,3,1,0,0
120.53.53.53,192.168.1.173,853,56566,tcp,ipv4,tcp_other,0.33995604515075684,12,856,5,7,358,498,0.4166666666666667,0.5833333333333334,35.29868102412617,2517.9725797210003,66,78,71.33333333333333,5.497474167490333,5,9,3,0,0,0,1,0
192.168.1.173,223.5.5.5,56373,853,tcp,ipv4,tcp_other,0.33858704566955566,17,7715,9,8,3493,4222,0.5294117647058824,0.47058823529411764,50.20865451713461,22785.868799981974,54,1506,453.8235294117647,612.1585949153371,2,13,2,3,3,1,0,0
192.168.1.173,223.5.5.5,56536,853,tcp,ipv4,tcp_other,0.33698511123657227,23,8166,12,11,3715,4451,0.5217391304347826,0.4782608695652174,68.25227356663068,24232.52460630896,54,1506,355.04347826086956,551.8727388164515,4,18,2,3,4,1,0,0
1.12.12.21,192.168.1.173,853,56436,tcp,ipv4,tcp_other,0.3365480899810791,7,426,3,4,186,240,0.42857142857142855,0.5714285714285714,20.799404924251817,1265.7923568187534,54,78,60.857142857142854,8.131571126147287,2,6,2,0,0,0,1,0
120.53.53.53,192.168.1.173,853,56458,tcp,ipv4,tcp_other,0.3365468978881836,11,778,5,6,358,420,0.45454545454545453,0.5454545454545454,32.68489494042137,2311.713478513439,66,78,70.72727272727273,5.3443412569813775,4,9,3,0,0,0,1,0
192.168.1.173,223.5.5.5,56576,853,tcp,ipv4,tcp_other,0.336353063583374,23,8194,12,11,3738,4456,0.5217391304347826,0.4782608695652174,68.38052775546919,24361.306279491935,54,1506,356.2608695652174,551.645854999722,4,18,2,3,3,1,0,0
111.124.197.17,192.168.1.173,443,56432,tcp,ipv4,https,0.33602094650268555,7,482,3,4,206,276,0.42857142857142855,0.5714285714285714,20.832034648006847,1434.434385762757,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,0,1,0
111.124.203.35,192.168.1.173,443,56409,tcp,ipv4,https,0.33591508865356445,7,426,3,4,186,240,0.42857142857142855,0.5714285714285714,20.83859950458859,1268.1776269935342,54,78,60.857142857142854,8.131571126147287,2,6,2,0,0,0,1,0
1.12.12.21,192.168.1.173,853,56454,tcp,ipv4,tcp_other,0.3358299732208252,7,482,3,4,206,276,0.42857142857142855,0.5714285714285714,20.843881005812264,1435.2500921145017,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,0,1,0
240e:393:3219:9550:709f:cf42:167a:72bc,240e:938:a07:6:0:14:203:35,56410,443,tcp,ipv6,https,0.33580589294433594,7,554,4,3,320,234,0.5714285714285714,0.42857142857142855,20.845375697919447,1649.7625909496248,74,98,79.14285714285714,8.741176309016248,2,6,2,0,0,0,0,0
192.168.1.173,223.5.5.5,56430,853,tcp,ipv4,tcp_other,0.3353309631347656,18,7830,9,9,3517,4313,0.5,0.5,53.67831181389,23350.065639042146,54,1506,435.0,599.9281438453924,2,15,2,2,4,1,0,0
2400:3200:baba::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56359,tcp,ipv6,tcp_other,0.33521103858947754,15,6482,8,7,4362,2120,0.5333333333333333,0.4666666666666667,44.747929731425195,19337.07203460654,74,1506,432.1333333333333,575.1727701791484,2,12,2,2,2,0,0,0
111.124.203.34,192.168.1.173,443,56433,tcp,ipv4,https,0.33483099937438965,7,426,3,4,186,240,0.42857142857142855,0.5714285714285714,20.906069070901598,1272.2836320291544,54,78,60.857142857142854,8.131571126147287,2,6,2,0,0,0,1,0
1.12.12.21,192.168.1.173,853,56508,tcp,ipv4,tcp_other,0.33466482162475586,7,482,3,4,206,276,0.42857142857142855,0.5714285714285714,20.91644997527937,1440.246984012094,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,0,1,0
240e:393:3219:9550:709f:cf42:167a:72bc,240e:938:a07:6:0:14:203:54,56593,443,tcp,ipv6,https,0.33365893363952637,10,776,5,5,394,382,0.5,0.5,29.970724568710803,2325.728226531958,74,98,77.6,7.683749084919476,2,8,2,1,0,0,0,0
2400:3200:baba::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56367,tcp,ipv6,tcp_other,0.3336448669433594,15,6482,8,7,4362,2120,0.5333333333333333,0.4666666666666667,44.95798223248688,19427.842722065332,74,1506,432.1333333333333,575.1727701791484,2,12,2,2,2,0,0,0
192.168.1.173,223.5.5.5,56434,853,tcp,ipv4,tcp_other,0.33312010765075684,18,7811,9,9,3517,4294,0.5,0.5,54.03456467080397,23447.99914686943,54,1506,433.94444444444446,600.4976151513586,2,14,2,3,3,1,0,0
120.53.53.53,192.168.1.173,853,56447,tcp,ipv4,tcp_other,0.3325059413909912,17,7005,8,9,3544,3461,0.47058823529411764,0.5294117647058824,51.126905970109654,21067.292724742245,54,1506,412.05882352941177,604.7097962793914,2,14,2,2,4,0,1,0
120.53.53.53,192.168.1.173,853,56448,tcp,ipv4,tcp_other,0.33243894577026367,18,7078,9,9,3617,3461,0.5,0.5,54.1452805966938,21291.127559077708,54,1506,393.22222222222223,592.7925958785206,2,15,2,2,4,0,1,0
111.124.203.37,192.168.1.173,443,56591,tcp,ipv4,https,0.33156394958496094,10,600,5,5,306,294,0.5,0.5,30.160094342336123,1809.6056605401675,54,78,60.0,7.099295739719546,2,8,2,1,0,0,1,0
192.168.1.173,223.6.6.6,56582,853,tcp,ipv4,tcp_other,0.3311278820037842,11,778,6,5,420,358,0.5454545454545454,0.45454545454545453,33.21979391597803,2349.5454242391734,66,78,70.72727272727273,5.3443412569813775,4,9,3,0,0,1,0,0
2400:3200:baba::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56547,tcp,ipv6,tcp_other,0.32996416091918945,7,622,3,4,266,356,0.42857142857142855,0.5714285714285714,21.214425168175612,1885.053207800747,86,98,88.85714285714286,4.642307659791841,2,6,2,0,0,0,0,0
2400:3200::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56574,tcp,ipv6,tcp_other,0.32949018478393555,7,622,3,4,266,356,0.42857142857142855,0.5714285714285714,21.244942408801272,1887.7648826106274,86,98,88.85714285714286,4.642307659791841,2,6,2,0,0,0,0,0
111.124.203.54,192.168.1.173,443,56594,tcp,ipv4,https,0.32940006256103516,10,600,5,5,306,294,0.5,0.5,30.35822131377732,1821.4932788266392,54,78,60.0,7.099295739719546,2,8,2,1,0,0,1,0
2400:3200::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56586,tcp,ipv6,tcp_other,0.32932090759277344,7,622,3,4,266,356,0.42857142857142855,0.5714285714285714,21.25586271205092,1888.7352295565247,86,98,88.85714285714286,4.642307659791841,2,6,2,0,0,0,0,0
2400:3200::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56557,tcp,ipv6,tcp_other,0.32868218421936035,7,622,3,4,266,356,0.42857142857142855,0.5714285714285714,21.297168925128737,1892.4055816328678,86,98,88.85714285714286,4.642307659791841,2,6,2,0,0,0,0,0
2400:3200:baba::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56570,tcp,ipv6,tcp_other,0.3284878730773926,7,622,3,4,266,356,0.42857142857142855,0.5714285714285714,21.30976688552147,1893.5250003991935,86,98,88.85714285714286,4.642307659791841,2,6,2,0,0,0,0,0
2400:3200::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56580,tcp,ipv6,tcp_other,0.3283209800720215,7,622,3,4,266,356,0.42857142857142855,0.5714285714285714,21.320599123651675,1894.4875221301916,86,98,88.85714285714286,4.642307659791841,2,6,2,0,0,0,0,0
1.12.12.21,192.168.1.173,853,56522,tcp,ipv4,tcp_other,0.3280029296875,15,5463,8,7,3550,1913,0.5333333333333333,0.4666666666666667,45.73129884629699,16655.339039821363,54,1506,364.2,570.3278823039719,2,13,2,1,3,0,1,0
192.168.1.173,223.5.5.5,56551,853,tcp,ipv4,tcp_other,0.32782411575317383,18,6417,9,9,2101,4316,0.5,0.5,54.907491959964915,19574.52088372749,54,1506,356.5,544.4318394232447,4,15,3,1,2,1,0,0
2400:3200::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56541,tcp,ipv6,tcp_other,0.3274068832397461,7,622,3,4,266,356,0.42857142857142855,0.5714285714285714,21.380124726559885,1899.7767971314638,86,98,88.85714285714286,4.642307659791841,2,6,2,0,0,0,0,0
192.168.1.173,223.6.6.6,56548,853,tcp,ipv4,tcp_other,0.32730889320373535,7,482,4,3,276,206,0.5714285714285714,0.42857142857142855,21.386525527868283,1472.615043490359,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,1,0,0
192.168.1.173,223.5.5.5,56581,853,tcp,ipv4,tcp_other,0.3267829418182373,11,778,6,5,420,358,0.5454545454545454,0.45454545454545453,33.66148777165487,2380.78522603159,66,78,70.72727272727273,5.3443412569813775,4,9,3,0,0,1,0,0
111.124.203.54,192.168.1.173,443,56595,tcp,ipv4,https,0.32598280906677246,10,600,5,5,306,294,0.5,0.5,30.676464285426956,1840.5878571256173,54,78,60.0,7.099295739719546,2,8,2,1,0,0,1,0
2400:3200::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56478,tcp,ipv6,tcp_other,0.3251049518585205,7,622,3,4,266,356,0.42857142857142855,0.5714285714285714,21.531508394391565,1913.228317330222,86,98,88.85714285714286,4.642307659791841,2,6,2,0,0,0,0,0
2400:3200:baba::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56533,tcp,ipv6,tcp_other,0.3248178958892822,15,6518,8,7,4398,2120,0.5333333333333333,0.4666666666666667,46.179721591180176,20066.628355420824,74,1506,434.53333333333336,573.7300023142902,2,13,2,1,2,0,0,0
120.53.53.53,192.168.1.173,853,56550,tcp,ipv4,tcp_other,0.3245570659637451,19,5735,10,9,3690,2045,0.5263157894736842,0.47368421052631576,58.541322905976756,17670.23615083035,54,1506,301.8421052631579,520.9556262705455,4,16,3,1,2,0,1,0
2400:3200::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56554,tcp,ipv6,tcp_other,0.3243539333343506,7,622,3,4,266,356,0.42857142857142855,0.5714285714285714,21.581363074713384,1917.6582617816748,86,98,88.85714285714286,4.642307659791841,2,6,2,0,0,0,0,0
192.168.1.173,223.6.6.6,56559,853,tcp,ipv4,tcp_other,0.32430195808410645,7,482,4,3,276,206,0.5714285714285714,0.42857142857142855,21.584821878209496,1486.2691636138538,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,1,0,0
